a,w,method,tlb
8,7,sfa,0.375916431045186
8,7,spartan,0.5405290663651611
9,7,sax,0.15191028821422742
9,7,sfa,0.389795478275543
9,7,spartan,0.5723328009876704
10,7,sax,0.18875837679462837
10,7,sfa,0.41070874652663214
10,7,spartan,0.5879782433956076
3,8,sax,0.002857142857142857
3,8,sfa,0.13065751365078843
3,8,spartan,0.19051180294743605
4,8,sax,0.004878519570343264
4,8,sfa,0.21766927818446347
4,8,spartan,0.30680296600783835
5,8,sax,0.02605385156044474
5,8,sfa,0.27672970732099955
5,8,spartan,0.3968120031192171
6,8,sax,0.04156956395238545
6,8,sfa,0.32203311640128535
6,8,spartan,0.45472902348707717
7,8,sax,0.059602694885237624
7,8,sfa,0.36034318198103304
7,8,spartan,0.5112874566056606
8,8,sax,0.0771584773510736
8,8,sfa,0.38596265801267104
8,8,spartan,0.5519396579353624
9,8,sax,0.09802762482492645
9,8,sfa,0.4002101605818071
9,8,spartan,0.5840539238593773
10,8,sax,0.12263460473107927
10,8,sfa,0.42135028868922847
10,8,spartan,0.6001663453957297
