a,w,method,tlb
9,5,spartan,0.4617958787241199
10,5,sax,0.3014316893498808
10,5,sfa,0.31758403348767034
10,5,spartan,0.48292764741985905
3,6,sax,0.05369391046273429
3,6,sfa,0.12892502345436513
3,6,spartan,0.17970774122928676
4,6,sax,0.13579466600600137
4,6,sfa,0.19645616191274737
4,6,spartan,0.2850120640485812
5,6,sax,0.19657288425354627
5,6,sfa,0.24321823965625178
5,6,spartan,0.3497112609311219
6,6,sax,0.2401683730652331
6,6,sfa,0.27431353605040587
6,6,spartan,0.39583403929258015
7,6,sax,0.28240592676894133
7,6,sfa,0.2984055353747439
7,6,spartan,0.4345275266923929
8,6,sax,0.30680406968462554
8,6,sfa,0.3176585628231408
8,6,spartan,0.4627439386174018
9,6,sax,0.3336444130715871
9,6,sfa,0.33451959455241925
9,6,spartan,0.4850236503399521
10,6,sax,0.3528595928153648
10,6,sfa,0.3478253941400191
10,6,spartan,0.5062680755246076
3,7,sax,0.07348782025987503
3,7,sfa,0.13529155429732592
3,7,spartan,0.18933842784112023
4,7,sax,0.14634580968099942
4,7,sfa,0.2036557625486617
4,7,spartan,0.2966989752582693
5,7,sax,0.21544909797799927
5,7,sfa,0.25037054955874666
5,7,spartan,0.3631020968686428
6,7,sax,0.26675043546168664
6,7,sfa,0.28272877570773897
6,7,spartan,0.40998694832975774
7,7,sax,0.3045176550981698
7,7,sfa,0.3073617127853586
7,7,spartan,0.4493238353858646
8,7,sax,0.3362460719170634
8,7,sfa,0.3261304663225345
8,7,spartan,0.47779797822521847
9,7,sax,0.361529616232204
9,7,sfa,0.34372817895164426
9,7,spartan,0.50060999034627
10,7,sax,0.38202820123684667
10,7,sfa,0.3563857754603356
10,7,spartan,0.5223305389370112
3,8,sax,0.07190384787903177
3,8,sfa,0.14232620066981702
3,8,spartan,0.19720884199790273
4,8,sax,0.15331547522642672
4,8,sfa,0.2126300592197672
4,8,spartan,0.30613923865408693
5,8,sax,0.2217992391130528
5,8,sfa,0.26008401677006404
5,8,spartan,0.3734565817278623
6,8,sax,0.2672224852256513
6,8,sfa,0.29353302126061115
6,8,spartan,0.42134510791881064
7,8,sax,0.3034603940704259
7,8,sfa,0.3183762630529525
7,8,spartan,0.46120136988385313
8,8,sax,0.3355176273776631
8,8,sfa,0.3380850713100375
8,8,spartan,0.490136869338845
9,8,sax,0.3604899987879615
9,8,sfa,0.3561708363472283
9,8,spartan,0.5134644170509949
10,8,sax,0.3804827350628267
10,8,sfa,0.3691803945496465
10,8,spartan,0.5358191461760407
