a,w,method,tlb
3,2,sax,0.12102202330134372
3,2,sfa,0.12046045987620295
3,2,spartan,0.19792274760207523
4,2,sax,0.19116154179821523
4,2,sfa,0.21774327857441203
4,2,spartan,0.3116678786217159
5,2,sax,0.2077336394156308
5,2,sfa,0.2734910117266793
5,2,spartan,0.3972506256947165
6,2,sax,0.17908008061232072
6,2,sfa,0.30463163006982186
6,2,spartan,0.44345085099018505
7,2,sax,0.23590604943809268
7,2,sfa,0.3329852148000123
7,2,spartan,0.48111424002040304
8,2,sax,0.2763881806272301
8,2,sfa,0.36058705980558403
8,2,spartan,0.5094055075700451
9,2,sax,0.30483243300076246
9,2,sfa,0.37586990018742084
9,2,spartan,0.5396798791994993
10,2,sax,0.32263494063245707
10,2,sfa,0.38912573663239713
10,2,spartan,0.561285286814618
3,3,sax,0.18414600360322755
3,3,sfa,0.15054903561324504
3,3,spartan,0.2317882879121583
4,3,sax,0.281749144479502
4,3,sfa,0.2661676389539412
4,3,spartan,0.3626799858791762
5,3,sax,0.35227296076878317
5,3,sfa,0.32758815021181625
5,3,spartan,0.456590508451533
6,3,sax,0.3996195964897876
6,3,sfa,0.3651754520553738
6,3,spartan,0.5076157972719852
7,3,sax,0.43347523817890443
7,3,sfa,0.3968637030698112
7,3,spartan,0.5472363927857086
8,3,sax,0.4507778685951181
8,3,sfa,0.42962411137853823
8,3,spartan,0.5804644873859212
9,3,sax,0.4586855722711213
9,3,sfa,0.44619183425813796
9,3,spartan,0.6143002838825692
10,3,sax,0.47376075963822395
10,3,sfa,0.4604879007243281
10,3,spartan,0.6381970931554393
3,4,sax,0.21634014264551002
3,4,sfa,0.17888860974812607
3,4,spartan,0.24826173913350452
4,4,sax,0.3279151303880712
4,4,sfa,0.304212289370345
4,4,spartan,0.38534098749622403
5,4,sax,0.386987677945317
5,4,sfa,0.3695855584361651
5,4,spartan,0.4824015422998079
6,4,sax,0.4456576570255692
6,4,sfa,0.41127676143335723
6,4,spartan,0.535956004995977
7,4,sax,0.4827427633665246
7,4,sfa,0.44277447383803203
7,4,spartan,0.5758280056559847
8,4,sax,0.5165101634848233
8,4,sfa,0.4773388202174241
8,4,spartan,0.6105165663334291
9,4,sax,0.5425449886470151
9,4,sfa,0.4948650313930429
9,4,spartan,0.6466485985630946
10,4,sax,0.5612278556733948
10,4,sfa,0.5103396820334608
10,4,spartan,0.6701963281128119
3,5,sax,0.2249096403183963
3,5,sfa,0.19090698967585265
3,5,spartan,0.2536388241946416
4,5,sax,0.34785560898831164
4,5,sfa,0.3207243711108596
4,5,spartan,0.39241813848506485
5,5,sax,0.42228437302544847
5,5,sfa,0.38787367221343083
5,5,spartan,0.49037332784050486
6,5,sax,0.4665126770942498
6,5,sfa,0.43272584209923587
6,5,spartan,0.5442721396872661
7,5,sax,0.5106488704925365
7,5,sfa,0.4628800301660513
7,5,spartan,0.5851974072901137
8,5,sax,0.5437923366757491
8,5,sfa,0.49526321931724165
8,5,spartan,0.6199383665400723
9,5,sax,0.5688186947497323
9,5,sfa,0.5165193229779786
9,5,spartan,0.6565098731747249
10,5,sax,0.5936578998367535
10,5,sfa,0.5329919464413739
10,5,spartan,0.6814561980627657
3,6,sax,0.24184786383353632
3,6,sfa,0.20558741901027766
3,6,spartan,0.2621761891640281
4,6,sax,0.35858083991695633
4,6,sfa,0.33636308389235153
4,6,spartan,0.4029116353479579
5,6,sax,0.43471141483636433
5,6,sfa,0.40374233032015233
5,6,spartan,0.5023893791213991
6,6,sax,0.48724093239763244
6,6,sfa,0.448665302718142
6,6,spartan,0.5558828580883978
7,6,sax,0.5278328028243138
7,6,sfa,0.4794242926893601
7,6,spartan,0.5975999699717134
8,6,sax,0.5627752597140645
8,6,sfa,0.5122347305100785
8,6,spartan,0.632407596157856
9,6,sax,0.589395384463819
9,6,sfa,0.5336326376652846
9,6,spartan,0.6698144907600957
10,6,sax,0.6097390467818479
10,6,sfa,0.5503627618648788
10,6,spartan,0.6961684489947222
3,7,sax,0.2484256594316329
3,7,sfa,0.21128289599222608
3,7,spartan,0.26725600161247876
4,7,sax,0.3731602446415007
4,7,sfa,0.3398757353198335
4,7,spartan,0.40915084446669253
5,7,sax,0.4468385278437353
5,7,sfa,0.40995186958270885
5,7,spartan,0.5079356762060567
6,7,sax,0.5019294692618657
6,7,sfa,0.45246018299466084
6,7,spartan,0.5619296434127632
7,7,sax,0.5455838557746563
7,7,sfa,0.48830831149850434
7,7,spartan,0.6039247050718808
8,7,sax,0.5793112425069747
8,7,sfa,0.517656677225632
8,7,spartan,0.6391342029532279
9,7,sax,0.6009894011149671
9,7,sfa,0.5402716481343917
9,7,spartan,0.6765586457007082
10,7,sax,0.6235768609479246
10,7,sfa,0.5565729603126697
10,7,spartan,0.7030023200648173
3,8,sax,0.2536687623123184
3,8,sfa,0.21830493647564983
3,8,spartan,0.2703651015977568
4,8,sax,0.3804313810431464
4,8,sfa,0.3474518432277327
4,8,spartan,0.41287947356770416
5,8,sax,0.4539856704292768
5,8,sfa,0.4177967444462977
5,8,spartan,0.5118787657581358
6,8,sax,0.5120851510956547
6,8,sfa,0.46008331739394603
6,8,spartan,0.5658816299667546
7,8,sax,0.5563936024091122
7,8,sfa,0.49592793506968774
7,8,spartan,0.6081287068695046
8,8,sax,0.587757290906
8,8,sfa,0.525517825863784
8,8,spartan,0.6436864926532069
9,8,sax,0.6130891267612004
9,8,sfa,0.5481636210025738
9,8,spartan,0.6811509961818517
10,8,sax,0.6366243824286223
10,8,sfa,0.5647031603743733
10,8,spartan,0.7078497650042482
