a,w,method,tlb
4,6,spartan,0.33387938142011336
5,6,sax,0.009009009009009009
5,6,sfa,0.23447207694588892
5,6,spartan,0.40281774629457884
6,6,sax,0.009009009009009009
6,6,sfa,0.2600084015822753
6,6,spartan,0.44716427432031974
7,6,sax,0.009009009009009009
7,6,sfa,0.27977888782676974
7,6,spartan,0.4892980085068833
8,6,sax,0.009009009009009009
8,6,sfa,0.30050356764105807
8,6,spartan,0.5420810071281358
9,6,sax,0.009009009009009009
9,6,sfa,0.3199523233516574
9,6,spartan,0.5785573897696452
10,6,sax,0.009009009009009009
10,6,sfa,0.34079475724983654
10,6,spartan,0.6477824876176537
3,7,sax,0.009009009009009009
3,7,sfa,0.11245649864237013
3,7,spartan,0.16265505157167176
4,7,sax,0.009009009009009009
4,7,sfa,0.18370206400504327
4,7,spartan,0.3371764979797797
5,7,sax,0.009009009009009009
5,7,sfa,0.22285834464686682
5,7,spartan,0.40528669246785315
6,7,sax,0.009009009009009009
6,7,sfa,0.2625242485291802
6,7,spartan,0.4497164301610931
7,7,sax,0.009009009009009009
7,7,sfa,0.28079342170613064
7,7,spartan,0.49248115881884325
8,7,sax,0.009009009009009009
8,7,sfa,0.31045707105545123
8,7,spartan,0.5454509330917517
9,7,sax,0.009009009009009009
9,7,sfa,0.3147246131447738
9,7,spartan,0.5816202338921801
10,7,sax,0.009009009009009009
10,7,sfa,0.3349467914936917
10,7,spartan,0.6504787981996397
3,8,sax,0.009009009009009009
3,8,sfa,0.12737825651881804
3,8,spartan,0.16609526769229047
4,8,sax,0.009009009009009009
4,8,sfa,0.2021822395486462
4,8,spartan,0.3392128155900812
5,8,sax,0.009009009009009009
5,8,sfa,0.2527442643457522
5,8,spartan,0.4074990178477426
6,8,sax,0.009009009009009009
6,8,sfa,0.2969643769217885
6,8,spartan,0.45181494759618673
7,8,sax,0.009009009009009009
7,8,sfa,0.3033905333076464
7,8,spartan,0.49471682324637756
8,8,sax,0.009009009009009009
8,8,sfa,0.3386285234900923
8,8,spartan,0.5474530617645196
9,8,sax,0.009009009009009009
9,8,sfa,0.35058543119299207
9,8,spartan,0.5837765719760393
10,8,sax,0.009009009009009009
10,8,sfa,0.3720442287184189
10,8,spartan,0.6525865922853673
