a,w,method,tlb
9,7,sax,0.09624916665129747
9,7,sfa,0.30557022745798323
9,7,spartan,0.6320519284843347
10,7,sax,0.11053210622272719
10,7,sfa,0.3151108282767987
10,7,spartan,0.645213013335107
3,8,sax,0.0004166666666666667
3,8,sfa,0.12357915740409853
3,8,spartan,0.24265889832031223
4,8,sax,0.0004166666666666667
4,8,sfa,0.19238127535700944
4,8,spartan,0.4032319883081509
5,8,sax,0.0004166666666666667
5,8,sfa,0.23664660833941578
5,8,spartan,0.5002019710237733
6,8,sax,0.003414305038224409
6,8,sfa,0.26754827482193705
6,8,spartan,0.533564127962253
7,8,sax,0.005752158618356159
7,8,sfa,0.2894837116282263
7,8,spartan,0.5718013643865673
8,8,sax,0.006698770642689442
8,8,sfa,0.3071829553951095
8,8,spartan,0.6093875438057076
9,8,sax,0.016462674098499577
9,8,sfa,0.32647938750571437
9,8,spartan,0.6422803880803518
10,8,sax,0.0984791341301847
10,8,sfa,0.3364003985337312
10,8,spartan,0.6557002812895947
