a,w,method,tlb
5,5,sfa,0.1689530296160782
5,5,spartan,0.39855282811834986
6,5,sax,0.0018864908357210627
6,5,sfa,0.19747618877441922
6,5,spartan,0.49305932677480147
7,5,sax,0.0018050541516245488
7,5,sfa,0.22202363545862816
7,5,spartan,0.5200199079461533
8,5,sax,0.002092822314607945
8,5,sfa,0.23848129476186639
8,5,spartan,0.569876418769037
9,5,sax,0.0027752516622986338
9,5,sfa,0.2506224164449847
9,5,spartan,0.5960414948484718
10,5,sax,0.004903767401745336
10,5,sfa,0.26662133014805955
10,5,spartan,0.6109431164318009
3,6,sax,0.0018050541516245488
3,6,sfa,0.09643779196428238
3,6,spartan,0.2480212354675321
4,6,sax,0.001811502250176756
4,6,sfa,0.14668155930849075
4,6,spartan,0.3487670598147501
5,6,sax,0.002285842134586774
5,6,sfa,0.18795656641830255
5,6,spartan,0.4142711185067128
6,6,sax,0.0035953209600566825
6,6,sfa,0.21907870512896804
6,6,spartan,0.5094941388708959
7,6,sax,0.004903962448900235
7,6,sfa,0.24486388495904493
7,6,spartan,0.5366787585571334
8,6,sax,0.0046325139867861385
8,6,sfa,0.263850672565227
8,6,spartan,0.5864926025516666
9,6,sax,0.014563395394452183
9,6,sfa,0.2766827076203583
9,6,spartan,0.6126194842483067
10,6,sax,0.015181232071215923
10,6,sfa,0.2918318300638632
10,6,spartan,0.6275094442649187
3,7,sax,0.0018050541516245488
3,7,sfa,0.10530411821940881
3,7,spartan,0.2572821362508888
4,7,sax,0.0023299363653017744
4,7,sfa,0.16218445788130703
4,7,spartan,0.3595544903339397
5,7,sax,0.0018050541516245488
5,7,sfa,0.2018476729390299
5,7,spartan,0.42581497084823433
6,7,sax,0.013212423261764738
6,7,sfa,0.23684020920727838
6,7,spartan,0.5210815735849299
7,7,sax,0.011711048985929801
7,7,sfa,0.263479797567467
7,7,spartan,0.5487726082988759
8,7,sax,0.027739020339574753
8,7,sfa,0.2790947675116034
8,7,spartan,0.598975522279802
9,7,sax,0.03343800916277456
9,7,sfa,0.29749803984937423
9,7,spartan,0.6252379385140542
10,7,sax,0.05603988763698108
10,7,sfa,0.30999905787685117
10,7,spartan,0.6401572376366534
3,8,sax,0.0018437622206703068
3,8,sfa,0.1103820161804184
3,8,spartan,0.26353052026561674
4,8,sax,0.0018050541516245488
4,8,sfa,0.171699974405
4,8,spartan,0.3668859065223711
5,8,sax,0.002451055090976119
5,8,sfa,0.21434123287993279
5,8,spartan,0.43312516542534873
6,8,sax,0.00416124726030631
6,8,sfa,0.25140098404314665
6,8,spartan,0.5290708714398527
7,8,sax,0.005461891251462096
7,8,sfa,0.2798828325463124
7,8,spartan,0.5572537312096725
8,8,sax,0.011876716909246245
8,8,sfa,0.2977657153656542
8,8,spartan,0.607350483460336
9,8,sax,0.014605123811789092
9,8,sfa,0.317621330904008
9,8,spartan,0.6335466188648913
10,8,sax,0.014170975294226357
10,8,sfa,0.3311671208972133
10,8,spartan,0.6485506909895608
