a,w,method,tlb
6,8,sax,0.058780525714266924
6,8,sfa,0.1852207177279667
6,8,spartan,0.4503070236129322
7,8,sax,0.09172158589364768
7,8,sfa,0.20104915374112592
7,8,spartan,0.48704662429921197
8,8,sax,0.11503207251383715
8,8,sfa,0.21616828604761362
8,8,spartan,0.5166088867686325
9,8,sax,0.14038410268255228
9,8,sfa,0.22504158029348928
9,8,spartan,0.5429393001823866
10,8,sax,0.1595295650507443
10,8,sfa,0.2330205647538137
10,8,spartan,0.5576303099928059
