a,w,method,tlb
3,2,sax,0.006329113924050633
3,2,sfa,0.04073402343821615
3,2,spartan,0.09262197848473255
4,2,sax,0.006499522688656142
4,2,sfa,0.08072932188243802
4,2,spartan,0.21120861049422654
5,2,sax,0.006329113924050633
5,2,sfa,0.09752498623339881
5,2,spartan,0.23887349029739915
6,2,sax,0.008394020978929603
6,2,sfa,0.10878166409105708
6,2,spartan,0.2586895635544842
7,2,sax,0.007113883185751995
7,2,sfa,0.11755304212653975
7,2,spartan,0.30567983256067727
8,2,sax,0.012990547918921704
8,2,sfa,0.1273735976262818
8,2,spartan,0.3183842762686049
9,2,sax,0.007724249682166457
9,2,sfa,0.13352794097853396
9,2,spartan,0.32835389379945873
10,2,sax,0.01429063098276211
10,2,sfa,0.1402017539672897
10,2,spartan,0.3457086757441051
3,3,sax,0.006329113924050633
3,3,sfa,0.06210878797261186
3,3,spartan,0.11235613419144828
4,3,sax,0.00843728917839905
4,3,sfa,0.10839088195628599
4,3,spartan,0.23455237081643288
5,3,sax,0.006329113924050633
5,3,sfa,0.12965916783289783
5,3,spartan,0.2656310991582548
6,3,sax,0.012710094348538824
6,3,sfa,0.14534610693228045
6,3,spartan,0.2884896223617484
7,3,sax,0.023712942608698245
7,3,sfa,0.15736805313165075
7,3,spartan,0.33612122228349994
8,3,sax,0.022278698957085178
8,3,sfa,0.17220266507083945
8,3,spartan,0.3499641534913657
9,3,sax,0.03219026587954955
9,3,sfa,0.17803312948647368
9,3,spartan,0.36128574991218876
10,3,sax,0.03381624510674851
10,3,sfa,0.18570998529331098
10,3,spartan,0.3786098156650293
3,4,sax,0.006833444914074462
3,4,sfa,0.0695192098160946
3,4,spartan,0.11985702485022073
4,4,sax,0.03470871688144056
4,4,sfa,0.1197937727133233
4,4,spartan,0.24359595742196852
5,4,sax,0.013017596212040742
5,4,sfa,0.14989686728555301
5,4,spartan,0.2766844347256909
6,4,sax,0.09625592375086944
6,4,sfa,0.17303273340760633
6,4,spartan,0.30064173396008115
7,4,sax,0.10543063640261043
7,4,sfa,0.1862639371137874
7,4,spartan,0.3499000698414638
8,4,sax,0.11072646918435351
8,4,sfa,0.2064098287803331
8,4,spartan,0.36500744605483937
9,4,sax,0.13547543123720374
9,4,sfa,0.2140117303342696
9,4,spartan,0.3768921302875735
10,4,sax,0.14281303398443515
10,4,sfa,0.22480365760656135
10,4,spartan,0.3956312224795433
3,5,sax,0.017059067485038125
3,5,sfa,0.07776039139922439
3,5,spartan,0.12679554384994593
4,5,sax,0.09782401476371881
4,5,sfa,0.14413360106967163
4,5,spartan,0.2516797867703927
5,5,sax,0.09341677083315383
