a,w,method,tlb
10,4,spartan,0.44169485923435525
3,5,sax,0.09324588498026627
3,5,sfa,0.10479194903788112
3,5,spartan,0.18628605250179525
4,5,sax,0.12467499005661448
4,5,sfa,0.16027198075945048
4,5,spartan,0.26892934755577735
5,5,sax,0.17096706796865516
5,5,sfa,0.19386925079573525
5,5,spartan,0.32722685395215145
6,5,sax,0.2061479853725443
6,5,sfa,0.22286879356140943
6,5,spartan,0.37632993132155934
7,5,sax,0.23248668480809923
7,5,sfa,0.23995178777829143
7,5,spartan,0.40043841147323
8,5,sax,0.2504761601346842
8,5,sfa,0.25480065748664144
8,5,spartan,0.4233228189147865
9,5,sax,0.2631252831579894
9,5,sfa,0.26676349371243707
9,5,spartan,0.44158813911735095
10,5,sax,0.27994952660004524
10,5,sfa,0.2730306643822335
10,5,spartan,0.45835341322809364
3,6,sax,0.12240315090740979
3,6,sfa,0.11061706843684427
3,6,spartan,0.1940526786361197
4,6,sax,0.16083750998019122
4,6,sfa,0.16741070396544938
4,6,spartan,0.2803178407352713
5,6,sax,0.22250470607672884
5,6,sfa,0.20317645444771987
5,6,spartan,0.338748344300048
6,6,sax,0.25812988876152654
6,6,sfa,0.23327700976351373
6,6,spartan,0.3891074653123267
7,6,sax,0.2752775311234738
7,6,sfa,0.2513335431033069
7,6,spartan,0.4135470848649546
8,6,sax,0.29705403356972904
8,6,sfa,0.26712868736415196
8,6,spartan,0.43756736458465595
9,6,sax,0.3169143539446295
9,6,sfa,0.28077353660966264
9,6,spartan,0.45636582229907985
10,6,sax,0.33127805901297497
10,6,sfa,0.28897209652276085
10,6,spartan,0.47256097708345757
3,7,sax,0.13548818626216624
3,7,sfa,0.12194383750874105
3,7,spartan,0.1999884849074747
4,7,sax,0.1796146093172262
4,7,sfa,0.18326523573069117
4,7,spartan,0.2885079243466589
5,7,sax,0.24505392065581683
5,7,sfa,0.22066595682651022
5,7,spartan,0.3480754869041242
6,7,sax,0.2893554618728024
6,7,sfa,0.2503269733179524
6,7,spartan,0.3986468941582573
7,7,sax,0.31134651340474856
7,7,sfa,0.2687429426910464
7,7,spartan,0.4228968563186893
8,7,sax,0.3251754443005548
8,7,sfa,0.28526714365672534
8,7,spartan,0.4478950502278659
9,7,sax,0.34357395337507696
9,7,sfa,0.2984212905465158
9,7,spartan,0.4667268758958595
10,7,sax,0.35835115769423825
10,7,sfa,0.30778233780817277
10,7,spartan,0.4830447080573915
3,8,sax,0.1483938864382584
3,8,sfa,0.12494115334642507
3,8,spartan,0.20723451986629676
4,8,sax,0.199133642115297
4,8,sfa,0.18759729569253947
4,8,spartan,0.29625595970640073
5,8,sax,0.2594606723246299
5,8,sfa,0.2261246974728206
5,8,spartan,0.35625962291499685
6,8,sax,0.30150450313634686
6,8,sfa,0.25579540511593807
6,8,spartan,0.4083362614231617
7,8,sax,0.3296457102603788
7,8,sfa,0.27474840894740976
7,8,spartan,0.4332791293924222
8,8,sax,0.3509852556284841
8,8,sfa,0.2916185917710346
8,8,spartan,0.458234732265191
9,8,sax,0.3639762421687288
9,8,sfa,0.30539103202403944
9,8,spartan,0.4780889857602811
10,8,sax,0.377628306151145
10,8,sfa,0.3150440654902055
10,8,spartan,0.4938589896581774
