a,w,method,tlb
6,5,sax,0.14749369043101235
6,5,sfa,0.21990273359988666
6,5,spartan,0.4689087998646752
7,5,sax,0.18087802883460338
7,5,sfa,0.24379252422464026
7,5,spartan,0.5090763548799949
8,5,sax,0.20139951240769893
8,5,sfa,0.2631656597695663
8,5,spartan,0.5445634694628213
9,5,sax,0.224792556188769
9,5,sfa,0.2803765904006887
9,5,spartan,0.5722204841116696
10,5,sax,0.24050320713122658
10,5,sfa,0.29404490201964106
10,5,spartan,0.5963209149385061
3,6,sax,0.021513734622999735
3,6,sfa,0.10411459111777266
3,6,spartan,0.21551424119693544
4,6,sax,0.09241356068215305
4,6,sfa,0.16280075381079087
4,6,spartan,0.3383430680101362
5,6,sax,0.1380955788559294
5,6,sfa,0.20495740612860167
5,6,spartan,0.42936568496169436
6,6,sax,0.17525968596236924
6,6,sfa,0.23684880256738114
6,6,spartan,0.484212614205638
7,6,sax,0.21113732582830083
7,6,sfa,0.2615891211368368
7,6,spartan,0.5256024920664194
8,6,sax,0.2376898760289394
8,6,sfa,0.28169614201707716
8,6,spartan,0.561732358228359
9,6,sax,0.2546047064195047
9,6,sfa,0.29881374582693737
9,6,spartan,0.5899846331769875
10,6,sax,0.273250583206661
10,6,sfa,0.3135368776359557
10,6,spartan,0.6141829329093416
3,7,sax,0.028645551291108202
3,7,sfa,0.11092625951888978
3,7,spartan,0.2275898017558002
4,7,sax,0.12142979875941984
4,7,sfa,0.17115734681377645
4,7,spartan,0.35449245913959937
5,7,sax,0.1757532568340607
5,7,sfa,0.2148445341535456
5,7,spartan,0.4473832968429851
6,7,sax,0.2008456329224992
6,7,sfa,0.25024315006431364
6,7,spartan,0.5023045770099279
7,7,sax,0.239097722918485
7,7,sfa,0.2761157314036227
7,7,spartan,0.544421245550008
8,7,sax,0.25986530528227425
8,7,sfa,0.2964104859444766
8,7,spartan,0.5809549044430384
9,7,sax,0.27666135083338234
9,7,sfa,0.31520074771868256
9,7,spartan,0.6102364748421264
10,7,sax,0.2964845633674875
10,7,sfa,0.3300210404122064
10,7,spartan,0.6347068188419256
3,8,sax,0.03756494455622657
3,8,sfa,0.11781745950115592
3,8,spartan,0.23874735479978187
4,8,sax,0.1290612856755918
4,8,sfa,0.18029963580463082
4,8,spartan,0.36604817276956786
5,8,sax,0.18998863607700409
5,8,sfa,0.22529159471116814
5,8,spartan,0.4594861351557489
6,8,sax,0.22699258222803637
6,8,sfa,0.26054531389896635
6,8,spartan,0.5156942373452581
7,8,sax,0.2696020413481024
7,8,sfa,0.2865964463926985
7,8,spartan,0.5581942780087855
8,8,sax,0.2908040642288799
8,8,sfa,0.3075035718241355
8,8,spartan,0.5950566585780903
9,8,sax,0.319107537766527
9,8,sfa,0.32664295645679375
9,8,spartan,0.6242472219673152
10,8,sax,0.3358993075113716
10,8,sfa,0.3419629658279672
10,8,spartan,0.6489322108462391
