a,w,method,tlb
3,2,sax,0.008264462809917356
3,2,sfa,0.06119431812119922
3,2,spartan,0.12486270061580923
4,2,sax,0.009256843546427057
4,2,sfa,0.0949825310816596
4,2,spartan,0.19684388729844518
5,2,sax,0.024157309372681488
5,2,sfa,0.12311072789382824
5,2,spartan,0.23355149220957055
6,2,sax,0.039681364287412674
6,2,sfa,0.14058282359652624
6,2,spartan,0.28449358639279065
7,2,sax,0.060442153494657036
7,2,sfa,0.15620094991134065
7,2,spartan,0.30521646405187264
8,2,sax,0.045108527502218915
8,2,sfa,0.16532322799116791
8,2,spartan,0.339012878930285
9,2,sax,0.07162922809365549
9,2,sfa,0.19070626506144367
9,2,spartan,0.34752292949762315
10,2,sax,0.07784145809563546
10,2,sfa,0.1958607092300563
10,2,spartan,0.3603980534102856
3,3,sax,0.02061495515704177
3,3,sfa,0.07423270564860046
3,3,spartan,0.14368564483443116
4,3,sax,0.06349391129087278
4,3,sfa,0.11817629589103479
4,3,spartan,0.22368308635583017
5,3,sax,0.09713662091198683
5,3,sfa,0.14786767680440385
5,3,spartan,0.2635856000327337
6,3,sax,0.11134778409381595
6,3,sfa,0.1728211569117473
6,3,spartan,0.3258267701123386
7,3,sax,0.13434640575049042
7,3,sfa,0.1954462628020076
7,3,spartan,0.34945712147779134
8,3,sax,0.15035642548946507
8,3,sfa,0.2072266845054245
8,3,spartan,0.3840518006250626
9,3,sax,0.1702226956186015
9,3,sfa,0.2369740689438525
9,3,spartan,0.3935631272269077
10,3,sax,0.18355904678044196
10,3,sfa,0.24259650408122738
10,3,spartan,0.4082826028410169
3,4,sax,0.030047804299709043
3,4,sfa,0.09036400051010356
3,4,spartan,0.17278261213058096
4,4,sax,0.08885163729441113
4,4,sfa,0.13919906221693906
4,4,spartan,0.2555381756442897
5,4,sax,0.12364852103328872
5,4,sfa,0.17243250703966045
5,4,spartan,0.29848933640505865
6,4,sax,0.15608545374652724
6,4,sfa,0.1994316860794548
6,4,spartan,0.3608589568779143
7,4,sax,0.1684188644424757
7,4,sfa,0.22181345120586063
7,4,spartan,0.38647775419926417
8,4,sax,0.19823282910201007
8,4,sfa,0.23526977142255073
8,4,spartan,0.42192026251739567
9,4,sax,0.2116799091257814
9,4,sfa,0.26514349110492036
9,4,spartan,0.43350836453758346
10,4,sax,0.22402419891001993
10,4,sfa,0.2726967855829168
10,4,spartan,0.45108717368969276
3,5,sax,0.03953029412302662
3,5,sfa,0.09741357744489605
3,5,spartan,0.18516856101851542
4,5,sax,0.10788274775207742
4,5,sfa,0.15512721206795574
4,5,spartan,0.2752331348689641
5,5,sax,0.14749508374929535
5,5,sfa,0.1880396698154368
5,5,spartan,0.32303946226665076
6,5,sax,0.18616453907109068
6,5,sfa,0.213700725373567
6,5,spartan,0.38588091457915286
7,5,sax,0.21315627404854906
7,5,sfa,0.23611613372938042
7,5,spartan,0.4123325358213765
8,5,sax,0.23794596231888715
8,5,sfa,0.24986864650209803
8,5,spartan,0.44940347048070345
9,5,sax,0.26702110177223304
9,5,sfa,0.27558498468213777
9,5,spartan,0.46391145083371516
10,5,sax,0.2790452138473191
10,5,sfa,0.2830569938684233
10,5,spartan,0.4822452013455979
3,6,sax,0.03888031706812914
3,6,sfa,0.10819535210723764
3,6,spartan,0.1947530142212606
4,6,sax,0.11755639016976259
4,6,sfa,0.16751930133969511
4,6,spartan,0.2883081756982919
5,6,sax,0.15757742605037836
5,6,sfa,0.20030055040140732
5,6,spartan,0.337706924102793
6,6,sax,0.19891094317154312
6,6,sfa,0.22746001756632633
6,6,spartan,0.3992934055865843
7,6,sax,0.22591845845787317
7,6,sfa,0.2501137346735306
7,6,spartan,0.4294447734488169
8,6,sax,0.26545829122540815
8,6,sfa,0.2653970211811534
8,6,spartan,0.46766194735993244
9,6,sax,0.272762747009829
9,6,sfa,0.29053879259585264
9,6,spartan,0.48352070011948306
10,6,sax,0.2943730168527
10,6,sfa,0.29863367084549824
10,6,spartan,0.50124561108447
3,7,sax,0.03190787961415441
3,7,sfa,0.11171663721332241
3,7,spartan,0.19799208590145756
4,7,sax,0.11692391558727944
4,7,sfa,0.17355655096539316
4,7,spartan,0.2935877831553009
5,7,sax,0.18349676139715224
5,7,sfa,0.20887729520440768
5,7,spartan,0.34604531227401025
6,7,sax,0.22161052609858056
6,7,sfa,0.23803469379511222
6,7,spartan,0.40713227312808337
7,7,sax,0.24602703688542765
7,7,sfa,0.26119005585133026
7,7,spartan,0.4364229836987643
8,7,sax,0.28754160181365374
8,7,sfa,0.2782736509307498
8,7,spartan,0.4767951242725853
9,7,sax,0.29826779312895935
9,7,sfa,0.30393163012272234
9,7,spartan,0.495302263324342
10,7,sax,0.3227548451484438
