a,w,method,tlb
4,8,spartan,0.39400478380814236
5,8,sax,0.12688885306545641
5,8,sfa,0.23913007030726982
5,8,spartan,0.46062565857981064
6,8,sax,0.16647064972545095
6,8,sfa,0.27567499064401463
6,8,spartan,0.49533760048331643
7,8,sax,0.2146458132771671
7,8,sfa,0.33010089841034673
7,8,spartan,0.58176553656503
8,8,sax,0.20726369815934947
8,8,sfa,0.4059578088842533
8,8,spartan,0.6197838786335066
9,8,sax,0.23602987491004546
9,8,sfa,0.41116640872026144
9,8,spartan,0.6848877896946393
10,8,sax,0.25348871642851734
10,8,sfa,0.40219717316091713
10,8,spartan,0.6971127885521885
